name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;966;0;989;3059;1043;3059;1020;0
header;190;171;190;208;1815;208;1815;171
A;989;772;989;799;1010;799;1010;772
B;998;1441;998;1471;1018;1471;1018;1441
C;994;2122;994;2150;1016;2150;1016;2122
D;1003;2797;1003;2823;1023;2823;1023;2797
