name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;882;0;905;3061;960;3061;937;0
header;92;177;92;220;1722;220;1722;177
A;930;66;930;68;930;68;930;66
A;899;235;899;265;922;265;922;235
A;907;754;907;755;907;755;907;754
B;907;913;907;944;931;944;931;913
A;917;1381;917;1383;923;1383;923;1381
C;911;1594;911;1623;932;1623;932;1594
D;921;2260;921;2287;942;2287;942;2260
