name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;921;0;921;3061;975;3061;975;0
header;126;123;126;161;1765;161;1765;123
A;939;185;939;224;960;224;960;185
B;941;866;941;891;960;891;960;866
C;937;1542;937;1570;958;1570;958;1542
D;943;2228;943;2254;965;2254;965;2228
