name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;888;0;1026;3063;1062;3063;1039;0
header;207;137;207;172;1862;172;1862;137
A;1036;136;1036;136;1036;136;1036;136
A;997;199;997;227;1020;227;1020;199
B;1008;806;1008;832;1028;832;1028;806
C;1010;1469;1010;1498;1032;1498;1032;1469
D;1022;2139;1022;2165;1041;2165;1041;2139
A;1020;2372;1020;2372;1020;2372;1020;2372
