name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;264;0;241;3063;1042;3063;1042;0
header;196;109;196;155;1846;155;1846;109
A;1000;177;1000;205;1021;205;1021;177
A;923;669;923;670;925;670;925;669
B;1007;859;1007;886;1027;886;1027;859
A;408;943;408;950;416;950;416;943
A;479;975;479;987;487;987;487;975
C;1003;1502;1003;1532;1025;1532;1025;1502
D;1006;2173;1006;2200;1028;2200;1028;2173
A;878;2739;878;2740;880;2740;880;2739
