name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;949;0;949;3063;1052;3063;960;0
header;115;179;115;218;1727;218;1727;179
B;948;2660;948;2679;963;2679;963;2660
