name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;232;0;209;3059;1058;3059;1012;0
header;178;145;178;186;1815;186;1815;145
A;979;205;979;235;1003;235;1003;205
B;987;871;987;898;1007;898;1007;871
B;398;938;398;955;412;955;412;938
C;986;1554;986;1582;1007;1582;1007;1554
D;990;2220;990;2247;1011;2247;1011;2220
A;253;2383;253;2384;253;2384;253;2383
A;687;2786;687;2786;687;2786;687;2786
A;363;2941;363;2944;365;2944;365;2941
