name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;913;0;936;3065;984;3065;1007;0
header;169;105;169;151;1789;151;1789;105
A;967;169;967;196;991;196;991;169
B;965;841;965;866;984;866;984;841
C;955;1513;955;1540;976;1540;976;1513
D;951;2192;951;2218;971;2218;971;2192
