name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;860;0;860;3067;926;3067;926;0
header;87;177;87;213;1712;213;1712;177
A;893;238;893;264;914;264;914;238
B;893;1006;893;1032;912;1032;912;1006
C;884;1678;884;1709;906;1709;906;1678
D;892;2350;892;2377;912;2377;912;2350
