name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;896;0;919;3055;985;3055;939;0
header;107;117;107;157;1750;157;1750;117
A;907;182;907;210;928;210;928;182
B;918;861;918;888;937;888;937;861
A;933;1326;933;1328;933;1328;933;1326
C;919;1535;919;1564;942;1564;942;1535
D;928;2202;928;2231;950;2231;950;2202
A;936;2521;936;2528;942;2528;942;2521
