name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;973;0;996;3059;1056;3059;1033;0
header;185;101;185;142;1839;142;1839;101
A;995;170;995;198;1017;198;1017;170
B;998;846;998;874;1019;874;1019;846
C;1000;1519;1000;1548;1021;1548;1021;1519
A;1017;2667;1017;2667;1017;2667;1017;2667
