name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;873;0;873;3067;941;3067;1010;0
header;82;163;82;196;1702;196;1702;163
A;926;725;926;725;926;725;926;725
C;888;1506;888;1585;948;1585;948;1506
A;883;1837;883;1837;883;1837;883;1837
A;886;1966;886;1994;908;1994;908;1966
B;886;2618;886;2644;906;2644;906;2618
