name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;869;0;869;3065;922;3065;922;0
header;79;142;79;179;1709;179;1709;142
A;883;206;883;233;905;233;905;206
B;890;874;890;903;910;903;910;874
C;882;1539;882;1570;903;1570;903;1539
D;891;2225;891;2252;912;2252;912;2225
