name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;953;0;976;3055;1034;3055;1011;0
header;164;116;164;163;1810;163;1810;116
A;968;185;968;212;990;212;990;185
B;981;863;981;890;1002;890;1002;863
C;984;1535;984;1566;1006;1566;1006;1535
D;990;2205;990;2235;1013;2235;1013;2205
