name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;401;0;701;3065;1034;3065;1034;0
header;186;136;186;177;1832;177;1832;136
A;990;200;990;227;1014;227;1014;200
A;849;325;849;327;851;327;851;325
B;991;875;991;905;1015;905;1015;875
B;579;1219;579;1237;592;1237;592;1219
A;707;1311;707;1330;721;1330;721;1311
C;991;1545;991;1574;1013;1574;1013;1545
D;820;2177;820;2204;854;2204;854;2177
D;996;2218;996;2247;1022;2247;1022;2218
