name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;949;0;972;3071;1025;3071;1002;0
header;158;124;158;163;1799;163;1799;124
A;962;191;962;221;987;221;987;191
B;971;866;971;894;992;894;992;866
C;976;1532;976;1563;996;1563;996;1532
D;986;2207;986;2233;1005;2233;1005;2207
