name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;877;0;923;3069;1007;3069;984;0
header;110;186;110;220;1182;220;1182;186
A;896;184;896;185;896;185;896;184
A;909;247;909;275;932;275;932;247
A;885;617;885;641;899;641;899;617
B;916;913;916;943;944;943;944;913
C;918;1587;918;1620;941;1620;941;1587
D;931;2256;931;2284;952;2284;952;2256
