name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;970;0;970;3055;1022;3055;1022;0
header;187;156;187;199;1818;199;1818;156
A;992;224;992;249;1013;249;1013;224
B;988;896;988;923;1008;923;1008;896
C;984;1559;984;1588;1006;1588;1006;1559
D;985;2228;985;2255;1005;2255;1005;2228
