name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;939;0;962;3059;1015;3059;992;0
header;156;133;156;169;1785;169;1785;133
A;957;195;957;221;979;221;979;195
A;961;499;961;501;963;501;963;499
B;963;860;963;886;983;886;983;860
C;965;1534;965;1563;985;1563;985;1534
D;971;2204;971;2229;991;2229;991;2204
