name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;963;0;1009;3065;1063;3065;1017;0
header;184;88;184;128;1805;128;1805;88
A;987;152;987;182;1008;182;1008;152
B;995;820;995;847;1016;847;1016;820
C;1000;1494;1000;1523;1020;1523;1020;1494
D;1017;2162;1017;2188;1036;2188;1036;2162
