name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;939;0;939;3067;1042;3067;1019;0
header;150;158;150;202;1762;202;1762;158
A;954;227;954;252;974;252;974;227
B;958;890;958;916;976;916;976;890
C;953;1555;953;1583;975;1583;975;1555
D;958;2224;958;2250;980;2250;980;2224
