name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;933;0;956;3059;1014;3059;991;0
header;148;137;148;177;1794;177;1794;137
A;958;200;958;227;981;227;981;200
B;961;892;961;919;981;919;981;892
C;962;1559;962;1590;984;1590;984;1559
A;962;1835;962;1841;970;1841;970;1835
D;969;2239;969;2265;988;2265;988;2239
