name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;942;0;965;3057;1027;3057;981;0
header;139;113;139;148;1785;148;1785;113
A;973;1980;973;1980;973;1980;973;1980
A;993;2096;993;2096;994;2096;994;2096
