name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1012;0;1012;3077;1061;3077;1061;0
header;225;120;225;156;1864;156;1864;120
A;1027;184;1027;211;1046;211;1046;184
B;1027;871;1027;898;1046;898;1046;871
C;1024;1540;1024;1570;1046;1570;1046;1540
D;1027;2216;1027;2243;1048;2243;1048;2216
