name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;959;0;982;3069;1043;3069;997;0
header;186;110;186;155;1797;155;1797;110
A;986;173;986;200;1007;200;1007;173
B;988;848;988;876;1008;876;1008;848
C;986;1514;986;1542;1006;1542;1006;1514
D;994;2181;994;2206;1014;2206;1014;2181
A;1010;2723;1010;2723;1010;2723;1010;2723
