name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1015;0;992;3065;1385;3065;1201;0
header;127;89;127;132;1784;132;1784;89
D;1202;2497;1202;2524;1218;2524;1218;2497
