name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;992;0;992;3059;1047;3059;1047;0
header;209;148;209;181;1847;181;1847;148
A;1011;209;1011;238;1032;238;1032;209
C;1004;1553;1004;1583;1026;1583;1026;1553
D;1011;2216;1011;2244;1033;2244;1033;2216
