name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;906;0;929;3061;983;3061;960;0
header;115;148;115;187;1735;187;1735;148
A;921;213;921;240;941;240;941;213
B;957;356;957;374;968;374;968;356
B;928;895;928;920;947;920;947;895
C;933;1567;933;1595;954;1595;954;1567
D;943;2240;943;2269;964;2269;964;2240
