name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;957;0;957;3065;1009;3065;1009;0
header;920;65;920;66;1010;66;1010;65
B;977;198;977;224;995;224;995;198
B;971;872;971;901;993;901;993;872
C;970;1550;970;1578;991;1578;991;1550
D;976;2526;976;2555;998;2555;998;2526
