name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1061;0;1038;3059;1092;3059;1115;0
header;275;158;275;199;1901;199;1901;158
A;1078;219;1078;248;1100;248;1100;219
B;1069;889;1069;919;1093;919;1093;889
C;1063;1559;1063;1589;1085;1589;1085;1559
D;1061;2230;1061;2255;1081;2255;1081;2230
