name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;835;0;858;3075;918;3075;895;0
header;67;173;67;210;1692;210;1692;173
A;864;239;864;267;887;267;887;239
B;862;907;862;937;885;937;885;907
C;867;1578;867;1606;887;1606;887;1578
D;870;2248;870;2275;892;2275;892;2248
