name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;886;0;886;3059;942;3059;942;0
header;102;138;102;176;1733;176;1733;138
A;912;203;912;227;933;227;933;203
B;911;882;911;908;931;908;931;882
C;903;1557;903;1586;925;1586;925;1557
D;906;2231;906;2257;925;2257;925;2231
