name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1020;0;997;3055;1256;3055;1118;0
header;179;85;179;124;1808;124;1808;85
A;1146;1716;1146;1724;1154;1724;1154;1716
B;1127;2444;1127;2470;1140;2470;1140;2444
A;1209;2821;1209;2826;1214;2826;1214;2821
