name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;940;0;963;3055;1016;3055;993;0
header;873;114;873;126;1097;126;1097;114
A;960;186;960;211;978;211;978;186
B;968;860;968;889;989;889;989;860
C;968;1538;968;1566;988;1566;988;1538
D;971;2208;971;2235;993;2235;993;2208
