name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;917;0;917;3065;975;3065;975;0
header;135;118;135;158;1766;158;1766;118
A;937;179;937;207;960;207;960;179
B;939;857;939;886;960;886;960;857
C;932;1539;932;1569;953;1569;953;1539
A;931;1956;931;1958;933;1958;933;1956
D;930;2719;930;2745;951;2745;951;2719
