name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;942;0;965;3059;1008;3059;1008;0
header;161;149;161;184;1827;184;1827;149
A;966;212;966;239;988;239;988;212
B;971;875;971;901;990;901;990;875
C;968;1556;968;1585;990;1585;990;1556
D;976;2239;976;2267;998;2267;998;2239
