name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;950;0;881;3075;1004;3075;981;0
header;133;178;133;220;1769;220;1769;178
A;936;243;936;271;961;271;961;243
A;962;603;962;603;962;603;962;603
B;951;914;951;942;970;942;970;914
C;952;1580;952;1611;975;1611;975;1580
A;932;2074;932;2074;932;2074;932;2074
D;960;2262;960;2292;985;2292;985;2262
A;944;2400;944;2402;946;2402;946;2400
A;920;2584;920;2584;920;2584;920;2584
