name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;961;0;984;3061;1037;3061;1014;0
header;122;125;122;162;1824;162;1824;125
A;979;185;979;213;1001;213;1001;185
B;987;870;987;896;1005;896;1005;870
C;988;1543;988;1571;1008;1571;1008;1543
D;995;2213;995;2239;1017;2239;1017;2213
