name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;917;0;917;3053;1002;3053;933;0
header;99;126;99;168;1740;168;1740;126
D;907;1550;907;1596;945;1596;945;1550
B;965;1861;965;1879;980;1879;980;1861
