name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;958;0;958;3055;1011;3055;1011;0
header;166;121;166;155;1806;155;1806;121
A;970;185;970;213;992;213;992;185
A;998;456;998;456;998;456;998;456
B;975;876;975;902;996;902;996;876
C;973;1554;973;1582;994;1582;994;1554
D;978;2227;978;2256;1001;2256;1001;2227
