name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;846;0;892;3055;949;3055;903;0
header;58;177;58;210;1692;210;1692;177
A;869;236;869;264;891;264;891;236
B;877;913;877;943;901;943;901;913
C;886;1587;886;1617;907;1617;907;1587
D;898;2266;898;2294;920;2294;920;2266
