name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;956;0;979;3055;1017;3055;1017;0
header;177;136;177;179;1811;179;1811;136
A;984;209;984;237;1005;237;1005;209
B;980;984;980;1012;1001;1012;1001;984
C;980;1661;980;1689;1001;1689;1001;1661
D;981;2336;981;2362;1003;2362;1003;2336
A;990;2970;990;2972;990;2972;990;2970
