name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;892;0;938;3059;992;3059;946;0
header;111;158;111;191;1747;191;1747;158
A;902;726;902;728;904;728;904;726
A;958;3027;958;3028;958;3028;958;3027
