name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;971;0;994;3063;1045;3063;1022;0
header;192;151;192;194;1819;194;1819;151
A;995;213;995;239;1015;239;1015;213
B;997;892;997;919;1016;919;1016;892
C;997;1567;997;1596;1018;1596;1018;1567
A;985;1956;985;1961;992;1961;992;1956
D;1007;2237;1007;2263;1027;2263;1027;2237
