name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;968;0;968;3069;1057;3069;1057;0
header;177;135;177;171;1812;171;1812;135
A;1052;120;1052;125;1056;125;1056;120
A;978;197;978;225;1000;225;1000;197
B;985;875;985;904;1008;904;1008;875
C;985;1565;985;1594;1006;1594;1006;1565
A;1031;2080;1031;2088;1038;2088;1038;2080
D;988;2240;988;2266;1011;2266;1011;2240
