name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;901;0;901;3055;966;3055;943;0
header;118;108;118;143;1737;143;1737;108
A;915;169;915;194;936;194;936;169
A;935;659;935;661;935;661;935;659
B;918;844;918;871;938;871;938;844
C;916;1512;916;1543;938;1543;938;1512
D;926;2194;926;2221;945;2221;945;2194
