name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;895;0;941;3063;992;3063;946;0
header;123;88;123;121;1758;121;1758;88
A;921;150;921;177;943;177;943;150
B;927;819;927;845;946;845;946;819
C;930;1492;930;1520;951;1520;951;1492
B;939;2173;939;2203;965;2203;965;2173
