name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;717;0;879;3075;974;3075;951;0
header;165;124;165;175;1784;175;1784;124
B;847;610;847;627;872;627;872;610
A;899;2748;899;2748;899;2748;899;2748
