name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;907;0;907;3063;947;3063;970;0
header;117;121;117;158;1744;158;1744;121
A;923;187;923;214;945;214;945;187
B;923;860;923;889;947;889;947;860
C;923;1523;923;1551;942;1551;942;1523
A;916;1995;916;1995;917;1995;917;1995
D;919;2195;919;2223;943;2223;943;2195
