name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;691;0;645;3083;1042;3083;1088;0
header;59;110;59;152;1685;152;1685;110
A;866;61;866;63;868;63;868;61
A;861;170;861;199;884;199;884;170
B;865;833;865;859;886;859;886;833
A;757;1476;757;1476;758;1476;758;1476
C;864;1494;864;1525;887;1525;887;1494
A;974;1498;974;1500;975;1500;975;1498
A;709;1907;709;1914;715;1914;715;1907
