name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;649;0;534;3073;885;3073;724;0
header;473;150;473;184;1632;184;1632;150
A;647;91;647;92;649;92;649;91
A;675;1075;675;1094;689;1094;689;1075
C;798;1671;798;1702;821;1702;821;1671
B;571;1987;571;2006;587;2006;587;1987
D;800;2349;800;2376;820;2376;820;2349
A;586;2688;586;2689;586;2689;586;2688
A;675;2724;675;2724;676;2724;676;2724
