name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;924;0;970;3063;1006;3063;983;0
header;148;204;148;241;1829;241;1829;204
A;950;262;950;289;969;289;969;262
B;956;924;956;954;976;954;976;924
A;964;1377;964;1379;968;1379;968;1377
C;962;1655;962;1683;982;1683;982;1655
D;959;2427;959;2457;983;2457;983;2427
