name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1029;0;1029;3065;1083;3065;1083;0
header;246;135;246;171;1875;171;1875;135
A;1047;298;1047;327;1071;327;1071;298
B;1046;964;1046;994;1070;994;1070;964
C;1046;1639;1046;1667;1068;1667;1068;1639
D;1047;2311;1047;2339;1067;2339;1067;2311
