name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;888;0;911;3069;966;3069;943;0
header;103;126;103;183;1752;183;1752;126
A;919;200;919;225;938;225;938;200
B;912;873;912;902;937;902;937;873
D;922;2224;922;2250;943;2250;943;2224
A;940;2292;940;2292;940;2292;940;2292
