name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;924;0;924;3065;963;3065;986;0
header;143;126;143;169;1787;169;1787;126
A;943;194;943;221;961;221;961;194
B;943;874;943;903;965;903;965;874
C;937;1492;937;1521;962;1521;962;1492
D;942;2170;942;2197;962;2197;962;2170
