name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;973;0;973;3061;1009;3061;1055;0
header;190;168;190;205;1813;205;1813;168
A;993;233;993;261;1016;261;1016;233
B;991;894;991;922;1011;922;1011;894
C;987;1575;987;1606;1009;1606;1009;1575
D;990;2253;990;2282;1012;2282;1012;2253
