name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;944;0;1001;3067;1013;3067;1277;0
header;120;236;120;281;1758;281;1758;236
A;952;201;952;201;952;201;952;201
A;1012;1253;1012;1256;1015;1256;1015;1253
A;1129;1521;1129;1524;1131;1524;1131;1521
D;1005;1550;1005;1592;1040;1592;1040;1550
D;1077;1550;1077;1593;1109;1593;1109;1550
B;989;1917;989;1936;1004;1936;1004;1917
A;1085;1986;1085;1988;1085;1988;1085;1986
