name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;918;0;941;3059;990;3059;990;0
header;151;123;151;163;1819;163;1819;123
A;954;188;954;213;978;213;978;188
B;955;862;955;891;976;891;976;862
C;952;1551;952;1579;973;1579;973;1551
D;952;2234;952;2261;974;2261;974;2234
A;954;2690;954;2692;957;2692;957;2690
