name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;806;0;921;3065;944;3065;921;0
header;76;157;76;197;1701;197;1701;157
B;886;888;886;917;910;917;910;888
C;892;1563;892;1593;913;1593;913;1563
D;902;2241;902;2269;924;2269;924;2241
A;919;2332;919;2332;919;2332;919;2332
