name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;958;0;981;3067;1038;3067;1015;0
header;186;111;186;155;1797;155;1797;111
A;988;174;988;201;1009;201;1009;174
B;988;849;988;877;1008;877;1008;849
C;987;1514;987;1542;1006;1542;1006;1514
D;995;2181;995;2207;1014;2207;1014;2181
