name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;939;0;962;3091;1021;3091;998;0
header;153;135;153;178;1788;178;1788;135
A;963;202;963;230;982;230;982;202
B;970;876;970;905;989;905;989;876
C;970;1557;970;1588;993;1588;993;1557
D;974;2231;974;2256;993;2256;993;2231
