name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;977;0;1023;3063;1077;3063;1031;0
header;201;89;201;143;1823;143;1823;89
B;1000;589;1000;614;1025;614;1025;589
D;977;1051;977;1123;1038;1123;1038;1051
A;1003;1356;1003;1360;1037;1360;1037;1356
A;1017;1424;1017;1453;1044;1453;1044;1424
B;1026;2090;1026;2117;1047;2117;1047;2090
