name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;937;0;937;3051;1384;3051;1293;0
header;142;103;142;138;1789;138;1789;103
A;942;166;942;195;968;195;968;166
D;969;1326;969;1369;1004;1369;1004;1326
A;1151;1326;1151;1368;1186;1368;1186;1326
B;954;1583;954;1609;973;1609;973;1583
A;1176;1953;1176;1960;1183;1960;1183;1953
C;952;2253;952;2283;974;2283;974;2253
A;1189;2457;1189;2463;1196;2463;1196;2457
