name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;941;0;941;3061;995;3061;995;0
header;561;134;561;167;1782;167;1782;134
A;955;194;955;222;978;222;978;194
B;961;861;961;890;980;890;980;861
C;956;1545;956;1576;979;1576;979;1545
D;960;2220;960;2249;984;2249;984;2220
A;969;2258;969;2261;971;2261;971;2258
